recent_best_ext_ret,vpredstd,retstd,opt_aux,ups,opt_vf,ev,vpredmean,opt_clipfrac,opt_pg,opt_ent,opt_feat_var,retmean,opt_tot,advstd,n_updates,opt_approxkl,rew_mean,opt_dyn_loss,advmean,tps,rank,total_secs,best_ext_ret,tcount,eprew_recent,epcount,eprew,eplen
3.0,0.5422698,0.54805326,0.29222643,0.006658355120840188,0.01205405,0.9309756606817245,2.7938423,0.0,0.055353444,1.1812898,52.137108,2.7944396,0.06622621,0.14398721,82,2.158219e-13,13.711059,14.399952,0.0005971868,767.0425099207896,0,12714.481878995895,13.0,9331200.0,0.5,10368.0,0.44,900.0
3.0,0.5058081,0.5158965,0.30424353,0.006633438783975161,0.0077430485,0.9337570294737816,2.776956,0.0,0.02996619,1.2189348,51.00336,2.7751231,0.036490303,0.13277994,83,2.1680673e-13,13.593382,13.890794,-0.0018330874,764.1721479139385,0,12865.233251333237,13.0,9446400.0,0.59375,10496.0,0.56,900.0
3.0,0.5149004,0.52745336,0.36809787,0.006633236040797992,0.009635188,0.9344241321086884,2.7762072,0.0,0.0095371585,1.1723452,50.258244,2.7829664,0.018000001,0.13506913,84,2.16699e-13,14.094349,13.636689,0.006759036,764.1487918999287,0,13015.989231348038,13.0,9561600.0,0.453125,10624.0,0.47,900.0
3.0,0.5467979,0.56112,0.36562452,0.0066106184120531125,0.009992946,0.9375855661928654,2.8042147,0.0,0.07712303,1.1952865,47.056026,2.802927,0.08592069,0.14018393,85,2.1281684e-13,13.887316,12.377895,-0.0012876075,761.5432410685186,0,13167.261009216309,13.0,9676800.0,0.546875,10752.0,0.54,900.0
3.0,0.5348069,0.54509926,0.30969575,0.006596841180722688,0.007055914,0.9403636269271374,2.807347,0.0,0.037568036,1.194137,51.61805,2.802273,0.043429814,0.13311629,86,2.0842837e-13,13.939535,13.517167,-0.0050743595,759.9561040192536,0,13318.848711967468,13.0,9792000.0,0.546875,10880.0,0.52,900.0
3.0,0.5140578,0.5252577,0.2853854,0.0065943042393305,0.008021085,0.9449977315962315,2.8515525,0.0,-0.040912375,1.1736939,55.17341,2.8428426,-0.034064986,0.1231864,87,2.1944416e-13,14.104502,14.696886,-0.008709634,759.6638483708736,0,13470.494733095169,13.0,9907200.0,0.515625,11008.0,0.52,900.0
3.0,0.52204204,0.53015167,0.30945936,0.006568478373258991,0.006537266,0.9427213370800018,2.788706,0.0,0.118016936,1.1798276,48.60189,2.7730176,0.12337437,0.12688099,88,2.202446e-13,13.655093,13.022107,-0.015688613,756.6887085994358,0,13622.73699426651,13.0,10022400.0,0.4921875,11136.0,0.52,900.0
3.0,0.5582862,0.5730304,0.36114722,0.006541521356785128,0.0073251375,0.9487601704895496,2.6953545,0.0,0.066882186,1.1385957,47.54005,2.6871517,0.07306872,0.1297124,89,2.1378723e-13,13.432784,11.949721,-0.008202843,753.5832603016468,0,13775.606631994247,13.0,10137600.0,0.4453125,11264.0,0.53,900.0
3.0,0.55046326,0.5528826,0.3110846,0.006589237489429922,0.008486873,0.9423123747110367,2.5966198,0.0,0.0019991556,1.1633956,52.928932,2.5962856,0.009322632,0.13279271,90,2.1495136e-13,13.315642,13.797658,-0.00033425557,759.0801587823271,0,13927.369260311127,13.0,10252800.0,0.5390625,11392.0,0.53,900.0
3.0,0.537697,0.54566133,0.37638,0.0066000482520770076,0.00655415,0.9350380152463913,2.6568658,0.0,0.052043688,1.243173,46.79693,2.6547778,0.057354663,0.1390762,91,2.1516714e-13,13.485534,12.093102,-0.002088246,760.3255586392713,0,14078.88330411911,13.0,10368000.0,0.5234375,11520.0,0.52,900.0
10.0,0.5445332,0.55090594,0.28905144,0.006564406490074122,0.010062232,0.9397143870592117,2.6778996,0.0,-0.042077724,1.1547254,51.898483,2.6650898,-0.033170216,0.13526465,92,2.1611565e-13,13.301474,14.124757,-0.012809301,756.2196276565389,0,14231.220000743866,13.0,10483200.0,0.484375,11648.0,0.47,900.0
3.0,0.5132797,0.51995605,0.2971554,0.006648000221609306,0.009982696,0.9244148507714272,2.9147449,0.0,0.037107956,1.1416694,55.500694,2.910896,0.045948982,0.14295024,93,2.1809407e-13,14.938689,14.096213,-0.0038487974,765.849625529392,0,14381.641175031662,13.0,10598400.0,0.484375,11776.0,0.44,900.0
3.0,0.55621624,0.5612639,0.341516,0.006632189172238797,0.0118245315,0.939646702259779,2.8505778,0.0,-0.0037078275,1.1698442,56.81783,2.8502688,0.00694686,0.13788518,94,2.1945279e-13,14.723863,14.222272,-0.00030855133,764.0281926419094,0,14532.420951366425,13.0,10713600.0,0.4921875,11904.0,0.48,900.0
3.0,0.560386,0.5792509,0.3028734,0.006554883056906361,0.0089871185,0.941583089530468,2.802404,0.0,0.0407461,1.1847901,55.851562,2.8194103,0.048548426,0.14000258,95,2.1798634e-13,15.096819,14.709267,0.017006118,755.1225281556127,0,14684.978974342346,13.0,10828800.0,0.59375,12032.0,0.59,900.0
3.0,0.56728274,0.57071245,0.28632838,0.006558150711025491,0.0070487945,0.9429466538131237,2.8758485,0.0,0.022518206,1.1612147,52.808464,2.8625648,0.028405787,0.13631947,96,2.2217749e-13,14.558022,14.461576,-0.013283545,755.4989619101366,0,14837.460983991623,13.0,10944000.0,0.546875,12160.0,0.56,900.0
3.0,0.54041857,0.5716821,0.30319825,0.00649640506110532,0.009847689,0.9403881281614304,2.706671,0.0,-0.057396736,1.1631283,53.74107,2.6962423,-0.048712175,0.13957928,97,2.2078085e-13,13.983309,13.897187,-0.0104285665,748.3858630393329,0,14991.392272233963,13.0,11059200.0,0.640625,12288.0,0.54,900.0
2.0,0.58339185,0.58310866,0.2553382,0.006554364628081034,0.010089819,0.945500448346138,2.8622813,0.0,0.0144245,1.1497548,54.914764,2.8274593,0.023364564,0.13612752,98,2.2259819e-13,13.908592,13.669347,-0.03482204,755.0628051549352,0,15143.96236205101,13.0,11174400.0,0.5546875,12416.0,0.57,900.0
3.0,0.55906427,0.56059813,0.2950936,0.006586899866434137,0.009030139,0.9351537078619003,2.8634427,0.0,0.016911527,1.1586429,54.235443,2.8392673,0.024783023,0.14275596,99,2.2883613e-13,14.400192,14.052673,-0.024175087,758.8108646132126,0,15295.778849363327,13.0,11289600.0,0.6015625,12544.0,0.64,900.0
3.0,0.5519837,0.55643046,0.26341847,0.0065643859219947235,0.00645407,0.9492339715361595,2.7676504,0.0,0.058709115,1.1530833,54.394836,2.7710114,0.064010106,0.12537111,100,2.3439876e-13,14.765034,14.338855,0.003361048,756.2172582137922,0,15448.116023302078,13.0,11404800.0,0.5390625,12672.0,0.5,900.0
3.0,0.55513346,0.5680581,0.31781632,0.006573775214005974,0.007002706,0.9473634958267212,2.719532,0.0,-0.0065104677,1.1912931,50.1282,2.717016,-0.0006990549,0.13032757,101,2.184637e-13,14.363262,13.776699,-0.002515953,757.2989046534882,0,15600.235614776611,13.0,11520000.0,0.53125,12800.0,0.52,900.0
3.0,0.52830416,0.5411515,0.2695108,0.0064910453195691714,0.008923231,0.9427016377449036,2.6570077,0.0,-0.009721458,1.1513336,54.541542,2.671609,-0.0019495608,0.12953585,102,2.2712255e-13,14.676043,14.668399,0.014601671,747.7684208143685,0,15754.294006109238,13.0,11635200.0,0.546875,12928.0,0.56,900.0
3.0,0.5600056,0.5674492,0.27968726,0.006559934570067893,0.008097468,0.9461485482752323,2.7725098,0.0,0.014375293,1.1583496,57.944977,2.7731724,0.02131441,0.13168178,103,2.350953e-13,14.765093,15.40918,0.00066246436,755.7044624718212,0,15906.734550952911,13.0,11750400.0,0.4375,13056.0,0.42,900.0
3.0,0.57393616,0.5817442,0.31813383,0.006504551494426996,0.007365618,0.9433350078761578,2.8815484,0.0,0.05808785,1.2103393,58.43518,2.8859003,0.06424313,0.13848077,104,2.238698e-13,15.647176,13.867369,0.0043517957,749.3243321579899,0,16060.473052501678,13.0,11865600.0,0.4765625,13184.0,0.47,900.0
3.0,0.5504295,0.5567728,0.3077272,0.006492101881042896,0.008297395,0.943275835365057,2.8015118,0.0,0.00031759686,1.1577426,59.032833,2.7966266,0.007457249,0.13260566,105,2.3284242e-13,14.957545,15.199685,-0.0048851534,747.8901366961416,0,16214.506371498108,13.0,11980800.0,0.578125,13312.0,0.61,900.0
3.0,0.56448525,0.57861686,0.30605724,0.006481812678858271,0.008676604,0.9460325427353382,2.680127,0.0,0.10581815,1.142075,52.323677,2.6732705,0.11335268,0.13441789,106,2.2875847e-13,14.221102,12.431988,-0.0068562534,746.7048206044727,0,16368.784202337265,13.0,12096000.0,0.5234375,13440.0,0.52,900.0
3.0,0.49876583,0.5092404,0.2867376,0.006453078510532557,0.008101894,0.939947284758091,2.774219,0.0,-0.014706011,1.1869622,59.90231,2.7783632,-0.0077910796,0.124792695,107,2.3848802e-13,15.089425,15.061183,0.004144196,743.3946444133505,0,16523.748999118805,13.0,12211200.0,0.6953125,13568.0,0.69,900.0
3.0,0.5613243,0.5812349,0.2805073,0.006425355299496727,0.00877513,0.9509532190859318,2.7418938,0.0,0.0060803094,1.1005051,58.84294,2.7459738,0.013754934,0.12872323,108,2.402482e-13,15.008768,15.072818,0.0040801107,740.2009305020229,0,16679.382416009903,13.0,12326400.0,0.375,13696.0,0.34,900.0
3.0,0.5315187,0.5450587,0.24796909,0.006442400018322492,0.0071144807,0.949127085506916,2.7922213,0.0,0.03308492,1.1014318,56.431168,2.7842393,0.039097972,0.122938134,109,2.4162413e-13,15.136994,15.333052,-0.007981507,742.1644821107511,0,16834.604072093964,13.0,12441600.0,0.640625,13824.0,0.63,900.0
3.0,0.54422814,0.5535323,0.26538262,0.0064098358058007525,0.008763414,0.9474540129303932,2.7913604,0.0,-0.008731749,1.14355,61.77102,2.7916462,-0.0011118855,0.12688571,110,2.5201708e-13,15.159779,15.725885,0.00028559027,738.4130848282467,0,16990.614308595657,13.0,12556800.0,0.4765625,13952.0,0.52,900.0
3.0,0.57708603,0.5862069,0.23086624,0.006440734916221832,0.009141957,0.9454966485500336,2.8639493,0.0,0.00069106,1.0505732,60.175835,2.8658679,0.0087824445,0.13685559,111,2.442737e-13,15.780486,16.273771,0.0019187964,741.9726623487551,0,17145.876093626022,13.0,12672000.0,0.515625,14080.0,0.48,900.0
3.0,0.5322798,0.54503846,0.29547554,0.006503963962451296,0.0070211515,0.9533000811934471,2.7638128,0.0,0.067607455,1.1581961,57.30811,2.75896,0.07347041,0.11778371,112,2.364742e-13,14.993164,14.315416,-0.0048528635,749.2566484743893,0,17299.628483057022,13.0,12787200.0,0.6640625,14208.0,0.74,900.0
3.0,0.5511754,0.5646149,0.25838864,0.0064935479325204356,0.007299566,0.9563071019947529,2.7983258,0.0,-0.057270117,1.1313899,64.255974,2.791608,-0.05110194,0.11802058,113,2.458631e-13,15.185096,15.9055395,-0.00671761,748.0567218263542,0,17453.62750029564,13.0,12902400.0,0.4140625,14336.0,0.46,900.0
3.0,0.5679676,0.58413136,0.27483752,0.006444614262216613,0.0066155284,0.9561637863516808,2.771007,0.0,-0.02615019,1.1247319,64.04366,2.7645109,-0.020659393,0.12230016,114,2.4931755e-13,15.100901,15.3343725,-0.006495914,742.4195630073539,0,17608.795825242996,13.0,13017600.0,0.578125,14464.0,0.59,900.0
3.0,0.5643887,0.5734827,0.26810437,0.006529572753647479,0.0076004853,0.9512139670550823,2.8631196,0.0,0.026398547,1.1367748,64.657776,2.8603187,0.032862257,0.12666833,115,2.5632586e-13,15.832502,15.501856,-0.0028007068,752.2067812201896,0,17761.945202350616,13.0,13132800.0,0.546875,14592.0,0.58,900.0
3.0,0.59984416,0.60811365,0.2794234,0.0064816531136762945,0.008212403,0.9515824913978577,2.7887578,0.0,5.599128e-05,1.1631844,60.17691,2.7906005,0.0071052103,0.1338092,116,2.5642184e-13,15.424692,15.155645,0.0018430139,746.6864386955092,0,17916.22683119774,13.0,13248000.0,0.53125,14720.0,0.57,900.0
3.0,0.56500536,0.5739501,0.30851528,0.006478109606912166,0.0077081,0.9466553591191769,2.7866633,0.0,0.0143188285,1.1590389,57.26949,2.7814057,0.02086789,0.13256215,117,2.6304975e-13,15.390209,14.353026,-0.0052576847,746.2782267162814,0,18070.592851638794,13.0,13363200.0,0.5703125,14848.0,0.6,900.0
3.0,0.6103629,0.61675674,0.2323675,0.006475136591435,0.010561945,0.9513159282505512,2.7592473,0.0,-0.016373845,1.1291785,67.662125,2.7513244,-0.006941078,0.13608408,118,2.510801e-13,15.132104,15.919852,-0.007922666,745.9357353333121,0,18225.02974820137,13.0,13478400.0,0.4453125,14976.0,0.42,900.0
3.0,0.5599957,0.56832767,0.21540873,0.006517717206929971,0.010585906,0.9447178952395916,2.7572417,0.0,-0.023255838,1.1123582,67.55513,2.7572112,-0.013782291,0.13362603,119,2.5883364e-13,15.420845,15.909777,-3.0401863e-05,750.8410222383326,0,18378.457699775696,13.0,13593600.0,0.6875,15104.0,0.69,900.0
3.0,0.5950399,0.60522175,0.2614192,0.006462356603763256,0.009493025,0.9544150978326797,2.7675388,0.0,0.014492104,1.0924847,65.92482,2.7766895,0.022892643,0.1292186,120,2.6190348e-13,15.740976,16.051947,0.0091502825,744.463480753527,0,18533.200011491776,13.0,13708800.0,0.4609375,15232.0,0.39,900.0
3.0,0.6221961,0.63163006,0.22923866,0.006488189921573463,0.007270441,0.9558497741818428,2.794931,0.0,0.048042133,1.1110764,59.523445,2.8058565,0.0542015,0.13271783,121,2.5075883e-13,16.051573,14.749657,0.010926001,747.4394789652629,0,18687.326202630997,13.0,13824000.0,0.6015625,15360.0,0.58,900.0
3.0,0.6120843,0.6168493,0.27771202,0.006520078564578877,0.0076256804,0.9532065652310848,2.7407439,0.0,0.012741265,1.190147,61.201374,2.7430422,0.019176798,0.13343555,122,2.4756765e-13,15.583277,14.835803,0.0022987134,751.1130506394866,0,18840.69858765602,13.0,13939200.0,0.6796875,15488.0,0.68,900.0
3.0,0.58240056,0.5851325,0.24383618,0.0064703222215850755,0.00884962,0.9511151947081089,2.8074138,0.0,-0.0010881382,1.1311285,67.27656,2.818537,0.006630353,0.12937225,123,2.5986174e-13,16.197962,16.702776,0.011122944,745.3811199266007,0,18995.25039601326,13.0,14054400.0,0.578125,15616.0,0.56,900.0
3.0,0.60700554,0.61893475,0.25869218,0.006441462026838932,0.011325365,0.9468539021909237,2.891917,0.0,0.05614887,1.1035395,58.951782,2.9034097,0.066370696,0.14268573,124,2.6530124e-13,16.690105,15.257981,0.011492742,742.0564254918451,0,19150.494655132294,13.0,14169600.0,0.6953125,15744.0,0.61,900.0
3.0,0.5776373,0.59345454,0.26594004,0.006491089509802698,0.006947554,0.9534660279750824,2.8866022,0.0,0.054799628,1.1083667,59.75259,2.891309,0.060638815,0.12801842,125,2.538073e-13,16.468084,15.21452,0.0047071585,747.7735115292708,0,19304.55199766159,13.0,14284800.0,0.7578125,15872.0,0.74,900.0
3.0,0.5602499,0.5760283,0.22591956,0.0064754946376269,0.0071260356,0.9538341946899891,2.7541955,0.0,-0.031344034,1.1516979,65.40558,2.762787,-0.025369698,0.123766765,126,2.5780409e-13,15.897345,16.338665,0.008592178,745.9769822546189,0,19458.980355024338,13.0,14400000.0,0.59375,16000.0,0.67,900.0
3.0,0.5679703,0.576318,0.2542422,0.006557748216345547,0.009145826,0.9471412859857082,2.9840627,0.0,0.04107022,1.1462098,65.748604,2.9893017,0.049069837,0.13250141,127,2.6870972e-13,17.219933,16.051151,0.005239249,755.452594523007,0,19611.47172355652,13.0,14515200.0,0.7109375,16128.0,0.75,900.0
3.0,0.5487814,0.5633358,0.17992812,0.006595235028294959,0.01033613,0.9404538683593273,2.96667,0.0,0.08756299,1.0526501,66.972435,2.9783545,0.096846476,0.13746563,128,2.5603052e-13,17.318106,16.546436,0.0116846105,759.7710752595793,0,19763.096342802048,13.0,14630400.0,0.71875,16256.0,0.77,900.0
3.0,0.5379172,0.54039836,0.19216499,0.0065910472305118675,0.012493301,0.9388969093561172,2.9820228,0.0,-0.029997608,1.0711801,70.108986,2.9730897,-0.018575486,0.13358128,129,2.773649e-13,16.945007,18.646294,-0.008932884,759.2886409549671,0,19914.81730079651,13.0,14745600.0,0.6640625,16384.0,0.68,900.0
3.0,0.5778887,0.5795583,0.19975764,0.006597443932161548,0.0076165176,0.9485906362533569,2.9723768,0.0,0.03192472,1.1269698,71.72801,2.974436,0.03841427,0.13140693,130,2.6587088e-13,17.099945,17.894104,0.0020595388,760.0255409850104,0,20066.391154289246,13.0,14860800.0,0.5546875,16512.0,0.55,900.0
3.0,0.51861924,0.52088666,0.18870816,0.006545473385699567,0.008030816,0.9410310573875904,2.9564362,0.0,0.023632813,1.119861,70.03002,2.9534361,0.030543767,0.12648962,131,2.6807118e-13,16.958096,16.690912,-0.0030002783,754.0385340325902,0,20219.1684923172,13.0,14976000.0,0.6875,16640.0,0.69,900.0
3.0,0.50511533,0.5107189,0.21457648,0.006670051268255455,0.008822536,0.9372747167944908,3.1069822,0.0,-0.07247378,1.1093578,76.91315,3.1167843,-0.0647606,0.12790962,132,2.7748778e-13,18.33012,19.028572,0.009802285,768.3899061030285,0,20369.09237742424,13.0,15091200.0,0.6015625,16768.0,0.53,900.0
3.0,0.57335186,0.57755136,0.20110711,0.006611383366661181,0.009224,0.949336800724268,2.979231,0.0,-0.044056054,1.0958704,72.61455,2.983709,-0.03592792,0.12999807,133,2.8289114e-13,17.411251,17.784569,0.0044778083,761.631363839368,0,20520.3466527462,13.0,15206400.0,0.5546875,16896.0,0.56,900.0
3.0,0.54609835,0.54971963,0.1688215,0.006620347251285205,0.009016004,0.9414009861648083,3.0960963,0.0,-0.0130777545,1.0985408,79.51683,3.0964253,-0.0051602907,0.13307193,134,2.8756503e-13,18.277685,19.23709,0.00032888915,762.6640033480555,0,20671.396131277084,13.0,15321600.0,0.6953125,17024.0,0.65,900.0
3.0,0.54602087,0.5395022,0.19575344,0.006644420328597836,0.006494408,0.9425055533647537,3.116802,0.0,0.02932323,1.1105205,73.35045,3.107491,0.034707118,0.12936184,135,2.831755e-13,17.859837,17.01201,-0.009310911,765.4372218544707,0,20821.898349761963,13.0,15436800.0,0.640625,17152.0,0.62,900.0
3.0,0.49993357,0.49840945,0.2116571,0.006615595802626999,0.009091929,0.9310173764824867,3.1171486,0.0,-0.026714168,1.0957501,73.13997,3.110102,-0.01871799,0.13090497,136,2.751507e-13,18.098164,17.795057,-0.0070464234,762.1166364626303,0,20973.05631494522,13.0,15552000.0,0.671875,17280.0,0.65,900.0
3.0,0.5381871,0.54359484,0.18329173,0.006590625392006938,0.0075279567,0.9482316970825195,3.0561016,0.0,-0.0070914016,1.0934061,76.6322,3.0587752,-0.00065685064,0.12368222,137,2.8367882e-13,18.040607,18.078777,0.0026736625,759.2400451591993,0,21124.786983966827,13.0,15667200.0,0.609375,17408.0,0.61,900.0
3.0,0.5215244,0.5225818,0.19394661,0.006604986433240415,0.0074846256,0.9433110244572163,3.0828004,0.0,-0.06165138,1.1016442,82.138,3.08,-0.055268396,0.12442384,138,2.9445196e-13,18.144257,19.27466,-0.0028004982,760.8944371092958,0,21276.187749147415,13.0,15782400.0,0.8046875,17536.0,0.81,900.0
3.0,0.51215494,0.51609784,0.20648363,0.006591479357415123,0.0077730753,0.9424806945025921,3.0998366,0.0,0.034198448,1.0942435,73.326164,3.092056,0.04087728,0.12377669,139,2.9303963e-13,18.051174,17.698105,-0.0077804644,759.3384219742221,0,21427.898760557175,13.0,15897600.0,0.6640625,17664.0,0.61,900.0
3.0,0.49115324,0.49239376,0.24296774,0.006594484184232842,0.009314609,0.9296652153134346,3.1165996,0.0,0.016627194,1.1025093,71.42963,3.1013143,0.024839293,0.1305863,140,2.9575783e-13,18.08899,17.04983,-0.015285458,759.6845780236234,0,21579.540643692017,13.0,16012800.0,0.6171875,17792.0,0.67,900.0
3.0,0.5003623,0.50807416,0.15831906,0.0065813813062029275,0.0075907283,0.933796726167202,3.0904582,0.0,-0.011488147,1.0936164,77.59955,3.081525,-0.0049910354,0.13072747,141,2.9982096e-13,18.13466,19.355455,-0.008933116,758.1751264745773,0,21731.484430789948,13.0,16128000.0,0.65625,17920.0,0.68,900.0
3.0,0.49581742,0.5077937,0.16033213,0.00662343088355083,0.007202411,0.9385514706373215,3.0315397,0.0,-0.03466806,1.1161345,77.86061,3.0258255,-0.028581781,0.12587604,142,2.987859e-13,17.985811,18.816011,-0.005714569,763.0192377850557,0,21882.463586091995,13.0,16243200.0,0.625,18048.0,0.67,900.0
3.0,0.4933407,0.49188456,0.18880446,0.00655810981742756,0.009412586,0.9376215897500515,3.0120971,0.0,-0.040690195,1.0726236,81.1735,3.001658,-0.03235023,0.12285146,143,2.9728525e-13,17.695555,18.779675,-0.010440041,755.4942509676549,0,22034.946546554565,13.0,16358400.0,0.671875,18176.0,0.69,900.0
3.0,0.46908966,0.46887022,0.20616777,0.006593755579977828,0.009582417,0.9210947975516319,3.1074207,0.0,0.015482161,1.0920575,74.869576,3.098326,0.02397252,0.13170597,144,3.028803e-13,18.341618,17.463873,-0.00909439,759.6006428134457,0,22186.605185985565,13.0,16473600.0,0.6015625,18304.0,0.61,900.0
3.0,0.47053626,0.4744597,0.19522186,0.00661965388531189,0.006059173,0.9313419386744499,3.0595763,0.0,0.0771111,1.1133481,73.66968,3.0600786,0.082056925,0.12432117,145,2.843639e-13,18.441078,17.122408,0.00050241733,762.5841275879297,0,22337.670485973358,13.0,16588800.0,0.859375,18432.0,0.95,900.0
3.0,0.47416204,0.4843112,0.21069714,0.006613998903641199,0.0073468518,0.9345295280218124,3.0454752,0.0,0.029313194,1.1124004,73.535255,3.0552764,0.035547644,0.12392167,146,2.8800836e-13,18.725378,17.968925,0.009801441,761.9326736994661,0,22488.864947080612,13.0,16704000.0,0.78125,18560.0,0.84,900.0
3.0,0.47555065,0.48696497,0.19384888,0.006493368497964049,0.007804854,0.9371985271573067,2.9466815,0.0,-0.008275607,1.1380467,76.162735,2.9590194,-0.0016088001,0.1220345,147,2.8473865e-13,18.49063,18.669737,0.012337614,748.0360509654583,0,22642.868219852448,13.0,16819200.0,0.5625,18688.0,0.61,900.0
3.0,0.47377282,0.4797279,0.17450927,0.006598746862933514,0.006044224,0.9347930625081062,3.0230906,0.0,-0.011180814,1.0829618,73.52031,3.0224292,-0.006219552,0.122501634,148,2.8307695e-13,18.224998,18.588707,-0.00066132535,760.1756386099407,0,22794.41214489937,13.0,16934400.0,0.640625,18816.0,0.57,900.0
3.0,0.423344,0.42764378,0.18058251,0.006495652084762704,0.007368676,0.9229354783892632,3.056382,0.0,0.013146174,1.061038,78.1961,3.03907,0.019453812,0.11871604,149,2.8791395e-13,18.035303,18.311378,-0.017312307,748.2991201646636,0,22948.361276865005,13.0,17049600.0,0.671875,18944.0,0.69,900.0
3.0,0.44900012,0.4588757,0.20053704,0.006556117139224141,0.00589251,0.9434460811316967,3.0059485,0.0,-0.02097898,1.1041391,74.21062,2.996158,-0.016190609,0.10912555,150,3.0459822e-13,17.922264,17.262957,-0.009790967,755.2646944386211,0,23100.89058327675,13.0,17164800.0,0.7109375,19072.0,0.66,900.0
3.0,0.48848152,0.49885818,0.21551456,0.0064769703564963215,0.008475143,0.9372485131025314,3.0536716,0.0,0.007184855,1.0837684,82.36294,3.0576892,0.01457623,0.124965206,151,2.8997735e-13,18.863874,18.703123,0.004017495,746.1469850683762,0,23255.283755540848,13.0,17280000.0,0.5234375,19200.0,0.57,900.0
3.0,0.46624595,0.47034767,0.16615224,0.0065594437674559025,0.0062133856,0.9330428391695023,3.0231757,0.0,0.005564838,1.0865684,77.74112,3.0169535,0.010691656,0.12170755,152,3.028757e-13,18.360535,18.21103,-0.0062219338,755.6479220109201,0,23407.735706567764,13.0,17395200.0,0.859375,19328.0,0.88,900.0
